id,walletAddress,type,amount,price,protocol,timestamp,signature
"xit0n7zhzyix7nxfdjw2o","YzSbkEAu8dU8y4zr5RNHiRpJM44yiXoQQTyVNDvL8Wt7","sell",6385.3222506471875,0.0003578068440780079,"Serum","2025-07-09T18:53:52.567Z","8jKFyvL6wNRf83NU6PkHDPtEZP3JrNa1naxfqKAoLPLQ8ymBYWj1Up3t5YF4uoRmAhJL5T5sZ48ufsVZrb15AJ6X"
"mzs9ghyxk2sqvtmjlh14tq","2E6xojnHWJxF4Bzon8iAcWqCnJCev9KoiGY8wB6odh7S","buy",3624.6982861175734,0.0008970867248914298,"Raydium","2025-07-09T18:53:46.554Z","K2kfnSCRPHbeM5C7Y1kcQZRLzmQdKKq8xsrXBiyZG11uj3jt7Y1c1thVyL2tWaEFEeQcuePV5vUdMXXR4dU7Tj7e"
"ydxud2ncq6yuza72gj3mj","7r3K7hPA2QK8eLyiyjXHw1nwbfo7LzZj9ddpR3Ss8FD5","sell",9002.24940889675,0.0009855145500908293,"Orca","2025-07-09T18:53:42.288Z","8b8g9VQVxTP4rmiviSptnQvRg9EeqJow4mN9NKbb8NzmR74CZna4jNWhvFoDv2Ex35R9dDbkHhzsX5QRReZ66AZr"
"sb6gsjztmtnpwfnv0lqijm","MxMi1Tc3xhbaoLKkafYMzoyKxCTPEdABfLPD2ZHFZew2","buy",3085.577529209671,0.0005558354430400875,"Orca","2025-07-09T18:53:34.117Z","p7gNLVq2o6dEjXhSta5zpL3XVEMbeMCqiGZJtjSG8xYeeVDbvYKdqZZjZjmeNk7WxMqxhfmCwUx6YGczRsKu8pLF"
"6dqbniwrpzdjc22kozgqg","wM4jHhh1TEVsL8ePBFNZdCF1uSSn3VVw9kynuXJ3SLft","sell",6396.901724488373,0.0005616687029608074,"Serum","2025-07-09T18:53:32.818Z","Kf4HxYcmZSMLXvn6oUvrjTtbmMkuV1XKTs3EGXo9g72TPW6pDzLCrK9hRLvbozfz7XGf5gkVBhxm8i17LbPk71k3"
"c0ww7hs92whqo7qnnpg6q","xKse76iJG7X88UEEsmcpQTy6CEiC8FNhy5KzjVcyts59","buy",9910.913855390972,0.0008411781005587051,"Orca","2025-07-09T18:53:24.322Z","aXkK7HNUJQWzVpDLqvo7S5kgiC8WvwKrqQwKhUxk3oNoPVa2MaDmBdRkE1ryrzFwY6vuX91bRSsymmTCEDwkpEPw"
"v5sa44882qv561207s78a","42kxcTZgPdpTKLH13c8GpZ3iH2JGTA9Q7B7diYv1TpQo","buy",5956.775949201058,0.00027736068333257893,"Raydium","2025-07-09T18:53:18.708Z","Sx6Ank1813pYfuJ4Jf2YD6c2vvHubSoPoCiKpKtEwFBAqbRU3j6GqT8ufr8RZc4NkhGZpu7hV6o5uqDvBo3EjnUy"
"2injj0u6th7o7n99rgpiq8","Puchm6Ztoz1t6qUv18RBkAhmqCt8xWLE4yT5nVSYwD5F","buy",7033.129183761275,0.000342466336159332,"Raydium","2025-07-09T18:53:17.065Z","pgQVumxoQUnrn7D3FyLpvucGuS7RtUAX4iUqM94ZyHEZt6rd14pPjesTixmgk5Uj8cYDCotvS6avAhvruqSP8HmG"
"eg7spwwrl5jk59mdsbp8r","YMBDZuZoqNKq773CmMhBfyddJRXWPrxjtPGYSd8mKd8q","sell",2281.189125472025,0.000587686516569033,"Orca","2025-07-09T18:53:12.008Z","R3C5CPLyLAVm8NsB7g5YcuquXy8BSqUV4v4gfuMaCUSGamtevoTEZXYbPBqfXEd2oEHxRS63gtsLo4LSQLvYDg6c"
"b0458ercusteo207l8pl75","nzmtsBRmGbWXBs2QJnJ7Z5htoXFEo2kT5uZMtpZNuqjk","buy",129.83198272608288,0.0009370274709014041,"Raydium","2025-07-09T18:53:03.276Z","Wy7BiEGyroZwaTzqr7TggutzSdNcbQ7HoGiHmbTgPReLioWXfgQvPNizXnowhaKjhymH42s2Fa3sKRTSPC7uorHN"
"gq388heajgnerflxnm6xbg","q2AotiZT9U5HoAypEB2KXAQssujj9KoBDPH7biYxGFpc","buy",6518.6029510439275,0.000146094690445871,"Orca","2025-07-09T18:52:57.434Z","aNDzjJ58ZhxcwzqUSL9SeYbQu6QrC1XGWEBkKbJxYSk8fVmSzBSJTth3ridZatZ4AvxmsQB88RozwQUfEdGPFf32"
"1rew13xf9ry8ndn206nfzx","5vyU5SEQfuRg6K7xQFbzXSHJ6PFXmnA5kbRqP9T9vbLR","sell",1332.8394839709867,0.0006210584115684348,"Jupiter","2025-07-09T18:52:51.799Z","WQQTLVzsiEQiE71QWN7aHq8mDXHGRXJaYBm5KEB6DcxwU2hzxagkt13gF7ihTKN6aprJU2gUphp2fFrtsMRj8h2T"
"buejhq64dh7w2qkqzaf3db","uKE3xLKJfchPNvsnv7f3gQ5n5xfF7mu7uGo29Jyh45pC","buy",2923.650466019549,0.00034131830588257986,"Serum","2025-07-09T18:52:44.442Z","uF72zqKGx1PWpEMUeavpnWqwXriRzZuvth6XSrcYPX2h6WZDruKeCnzQBpWz4WWLdsYAq9GwLsV1CCAmRvqG6wRF"
"x9epigz7wfc1d6k5onjgko","42kxcTZgPdpTKLH13c8GpZ3iH2JGTA9Q7B7diYv1TpQo","sell",8847.620712039454,0.0002844302379307399,"Serum","2025-07-09T18:52:37.882Z","1KjtLwJ3JciqHXnJqo4owH1MW6muinuAFTxnrTtn2AaUtpfNtgtVacWA7jpdqpRZATKATqNhmXxLdxtTaPxzNLYx"
"k3g5ybcgtledfv7m5w2027","xKse76iJG7X88UEEsmcpQTy6CEiC8FNhy5KzjVcyts59","buy",3246.0185121440663,0.0008306829834020257,"Orca","2025-07-09T18:52:30.666Z","TDGwaXEdtBRY1eamDoWPDGVxkLGfJWzj61HnXSA2iuBn5JwCgF14CQF5LYzLatb4t5LSG2dRnBLwdYrgo9btyAge"
"zrxk0nt4kmoqkx0gypjoes","mz86z4iwzrsCRkvdpdqCrz86hquHhhKR64eJkRYVK69z","sell",9174.027637556408,0.0004365541561561667,"Raydium","2025-07-09T18:52:25.307Z","1f5ecnYq8DADX5jYJ9onMXrWKB9ykJnfdPuTW8bERuYS7vKDGV7gDCwjb8v87yiXcNojLS2X4tyC77taVQQs8jZo"
"50f5orzp5nrm60smec75kt","isdmKN328QHNcsT4y5GF4F6fgwGZVWRSEzWnNf5j61yg","sell",7739.914820691047,0.0005729943203376168,"Jupiter","2025-07-09T18:52:16.809Z","jfFYiYWi84yY8UmmZ2XntwVm94qcDJtwGajPxF16cdFYAoD786ZL6YSne4U49BUKLqG8dGYbp95S82dxNF5UvFbJ"
"tv44lrr0uwk1ia16hcj2ll","JWerKimHcpATDG7W5sUq6myjbLVP5MinMiGy7bibDF3u","sell",8494.859369733455,0.00042842730117284556,"Jupiter","2025-07-09T18:52:14.886Z","6aPoocmHmAEzxaosqKbJ358SvYm3vCS57zGykhEnN9iqZQCY3VedNft83ttu4udkyZR4fy5iMBeZmhJHFcmQux87"
"v12styy5cibizfrsg3teg","ok9aFSUWoK627cx2aSjGLt8iuUbKTni1KrGKBGWQWZ2q","sell",8191.373563703166,0.0005451961383670112,"Orca","2025-07-09T18:52:05.557Z","RtNsj58sgvqYTNutyg1fQUBL7KRjFo89jnH2ynReGM9KnkorTz4Q2HHdymES9dYKkXUKuaVHd71UPQiuyYTyxNDX"
"13gajfxu0tridydzgu9vtfn","Hc38yJNqREmHXVGmd6D65wuYru4oxHaTDoBhPR3Q1Kd7","sell",283.98495372580646,0.00028469240346191705,"Serum","2025-07-09T18:51:58.570Z","TYALui2NG3hZ3qkUdMEqk1CsazJMA1iJeZs6iNYYuwJMrcnRuPjAtb5ZMZQuC6BNgjgq7sgLdfN6CY41rfuzQGXn"
"c4lkx5d17cglzl9rovyb","72T2yCCBjdmvTh9mpqFny6H5y1FKvMpKNGTbmyBMURaa","buy",8316.816399672305,0.0002243010941361953,"Orca","2025-07-09T18:51:49.294Z","xgYDAQs2bB3Zmpvrbbov2vHT6VV2MjyopdeFJL2z7q8AZqnD9JcrphLvtDRrb5BnBw7oqcUC4tL7mzniJkwcuiBs"
"exisgpqk80rko7f5mfvnzo","YWTpRvc75kJxm2MExKWHQiskm6dXehgUTtzWNQfnKxjv","buy",4747.996515062807,0.0010760994037344624,"Orca","2025-07-09T18:51:39.316Z","42jpaMfdUFgMcYSGVZ7cxfZXvnNVfdcw51yWkF8pBmh3kM5Pk5Y869H6ABxbycb5vYv2JrY97syRPcwMXFjApwpD"
"om7ckqxjtbq1eunp2v432h","v4hZdZtdVdEFN2CW4kVJow1ejKCx9KThfB4LPu9Uw1to","sell",5964.777570821362,0.0005381740712335079,"Jupiter","2025-07-09T18:51:35.059Z","p64LmKS6QPnxrUv3Pa4utCVm2CDBog4YU7B3cY6mPFptdwqtXcUTfPJMNQS83x3AtSAuxxQCrqHhQuBcABUPxLC6"
"iu6cwi0awtpcignkyhttc","vddYkhLe1gMby8L3kSJBxgWEPyAb8XbzLYtXnQ2tT5e4","buy",3952.9983162299054,0.0007434220133723286,"Serum","2025-07-09T18:51:29.875Z","uK9gQgDWSDU6JK6ynaZ8jTt9y5naJrUX2pSqVxQqfiRNZGwZrJdbuxZmNfxiWWj1k3H82f86g6w94UQ1ZUs9XwNN"
"aw3pc72xffq8bm1tc3b5g","EgFNZsiQQko9qZZQ3joaE1oDtpwx7FBwzrXALQ3grqqc","buy",5865.234055211909,0.00021005511788446468,"Jupiter","2025-07-09T18:51:26.808Z","78E8NnFVadWDBohLywJrzmAmksRtfpgStrtziXK19MXHpNJEqN4sdFQcrFad9qtBT4nJFtvfvySSxiVedJgnk9JS"
"5q0uo195i3ok1j6a99m6cr","SZ1v2JiP1Cqco6VN1tYW3iftBc4YAZa3vPMe3afF4D6v","buy",9493.307475202562,0.0001040752154567354,"Serum","2025-07-09T18:51:21.350Z","pYsQEiUB9taMGPvnCroj8FYZSKDgZq9YXCBREnbdvDQZRa7t6z8s4mk6spau5wYugeZvvMRQcnmwWFX3HHjCMjQw"
"awnznlirym08268eu4lcvb","xKse76iJG7X88UEEsmcpQTy6CEiC8FNhy5KzjVcyts59","sell",1461.8806906621073,0.0003462785616577563,"Jupiter","2025-07-09T18:51:14.484Z","Rz1pDYKKqn7heDjTmaiXLzJ1eqcaHbGzvbDhxMx6HutvHYME8xfrbYprNaw6uV1FtTp2wE6sHrdc7uuLkBGqZBVG"
"q3br8vtuxvcnb4fb51m7gg","Hc38yJNqREmHXVGmd6D65wuYru4oxHaTDoBhPR3Q1Kd7","buy",8606.996229211783,0.00010459199195548866,"Jupiter","2025-07-09T18:51:12.977Z","7xC9fZ8CgEs4Zgo8xg5d56xVCQDEfKobYNw8y9M2hdaFmsmY2QwK4qc9zdiq6fQmat3H9pHtEzhB1bpU5hK9nDyK"
"u0olp37rurl7vskzvb7fm5","R848QiAUJHFcWYW4ZuBVp1RfoLhWABrD2wpmwfvk8zxQ","buy",1961.7864027867447,0.0010248497823456383,"Jupiter","2025-07-09T18:51:05.819Z","w6jMhuqd7VM8jH1mL1mqeayn5EaWQTgMdVMzRDDwZWdmqaQLNGQJwW5wBbDV88uJfr5GvNK38idJQFmSVoLkBR7H"
"qsy18xtei3txffs9bu6vm","JWerKimHcpATDG7W5sUq6myjbLVP5MinMiGy7bibDF3u","buy",2421.2222226389144,0.0007002585929348171,"Jupiter","2025-07-09T18:51:02.683Z","4RuiToGShh8JVLDKiL8XeXYS5EEpasiGPWKPtvZQStoFGjQmJtX4kKgpC5P5jJth3hmsmNpt3mGi1WzXiHfMUMnv"
"b3x0isezl5socm56exe2rs","przFB6ghZfmMYxVxzJ8Y91B5Ctz19BUbN6LgGSVH8X78","sell",3962.9620148462695,0.00025418806182810066,"Orca","2025-07-09T18:51:01.369Z","bXjbof8huXCBB6FVFvymbqCPyCw1WdLEooo5mZV3Kys9zfHoeTaYJ5g7WNJWZMpVKuq2nKRp4n6p5wFuH6iX8fue"
"g16q6jqb6bvtb544tajld","AbZbdA7mQQKLLCqmXoEz31FtReXpAHNWJasNfQgUeTCd","sell",6975.385712235982,0.0010469546659612815,"Orca","2025-07-09T18:50:52.287Z","ErYvVQvccbjAz6aF2zy17uDvWGLpdoWqAWTfQmvPh5HRotA3APtXypSFPQrgoefGTGJdxJQ47fjp3ZSHj249RaQZ"
"m1piow07ic3bidl8r2n5l","C3ddtnLw1u8S7D4K48zgoj2rgpgAFqYvjSnenb1gaoje","buy",7534.923796391935,0.0003799867474454658,"Serum","2025-07-09T18:50:45.610Z","f7eC58E8pUK7UNsXSvpZtz1en7uJ3WvVAZoX5xHZayp8HvUb6XDf6zej5GHeW9XGmMDpte3eEJseTdLvbBc6Hsjo"
"otm7br9wrvl9xaw8e6n80i","D3Toy33yDxX8jASbLPDfpyNtmwKPzRnGAgDGabze13dK","buy",9866.557631765181,0.0009252431779843814,"Raydium","2025-07-09T18:50:35.917Z","t3ibFVohK765s5NDYbx3UJpGYvCcJHdudw4dpn4NStKYVun6TTkzQpVUZboawEnWZAjS3nmViLb2WjTbDzqyRAZ6"
"0ms0vdse0255iokbtywsf","nuQWZnfeSLnPkHDkU7mQnGLRigkfpFF97mr4SGyviV6U","sell",9833.354735053985,0.0002997120045922105,"Jupiter","2025-07-09T18:50:33.114Z","opwcEiY3kK2ESmRUoNHwzKYR2daVynK6x4FBvzHdSfwhdU63VGUKi2GMqJSX5JJqdPXySzNAmmaoZMLNj34PMsWA"
"wxek0a8305z665eu18k5","isdmKN328QHNcsT4y5GF4F6fgwGZVWRSEzWnNf5j61yg","buy",9770.114396966464,0.0008310285394257456,"Orca","2025-07-09T18:50:26.159Z","smaax88c3hX4gW3yUk2LMUKrf5ruqE8SXytb7CUFCy7VaQSuUDHNcgBx6wjgTJi8PUSAGQDSSWRUaJd8yMuGMCuT"
"r9ztyvq0858lm2uevonrr","11yTiEYEWUjqn77avWsPpLyA2v5pTMLb2pxtpjEmCcZQ","buy",7606.288339395295,0.0010182374041361312,"Raydium","2025-07-09T18:50:25.084Z","YzHVN4Ectabny4yivTrMZcWicxxvqbQ2DRVrafJqrYuGVkTHQ4iuwNP7ACFU1aut7PUpfzx9FgHj9X36zJthzhSu"
"3l0qmcd9m5l013jlbbvrb","L6dFirr4uYJ4QQdFgb8ocKcknLKeLCs7nD1mNiMTZLox","sell",9200.502117355687,0.00024195854086843984,"Raydium","2025-07-09T18:50:23.867Z","UFPwdEUTsHsYDJvX2vbTaa6hRGeh4zk5ZTLLh7frqk9bf1N7PTu7oADxdN5x84e3d6Df679Mdq1DStsJ5AKxQyaD"
"ktjkkdgzw7qy8mt6wc054o","b8R6ekgMaPqBVAyxLQUcnU5ZtPEtVoqejT8m7oxKefb3","sell",614.2511659415438,0.0005018935256933931,"Jupiter","2025-07-09T18:50:17.020Z","peWZpV6tgCGjsRteiXBDW3kzfQi8biznfNn2JcVcsN4QxNQC7JvTRSAd71DUopohQY8eX95NNNkmbjiGgkTNTwKm"
"1wsqh8b9nsioocvgj239v","L6dFirr4uYJ4QQdFgb8ocKcknLKeLCs7nD1mNiMTZLox","sell",1025.8627041251489,0.001017636372924061,"Serum","2025-07-09T18:50:11.919Z","m3mZTpQ2kkgE1bzh3ipMvDscGUsZoKxbvUgMck2uosdz7Y3PT4gsekYpT9k3NTBxFiTHvuieJu4DSQUkcK4zA95S"
"0miit4emqioo8v4ob32wour","q2AotiZT9U5HoAypEB2KXAQssujj9KoBDPH7biYxGFpc","buy",9978.53822965024,0.0009412365365515495,"Jupiter","2025-07-09T18:50:08.854Z","rC3bZQWiq22DDK3MvjVeBMrm5fC5drpoemTnTcvsoD2K8Ku72eRzXEvNrFjpgqnAXaRKWurAVJHwgDthMNGutSqo"
"bnix5d3tm2bu1y3sp9kj4","Hc38yJNqREmHXVGmd6D65wuYru4oxHaTDoBhPR3Q1Kd7","buy",4632.792605895104,0.000372401040912684,"Jupiter","2025-07-09T18:50:06.874Z","saGLbiEnzKpqtJzw9zt2ikoXmfTcZxx8x77jq9KQRDbDz1cWjT67RyeDyM9qghg1AmWzitjJU7HM5kBFcE4uCdiY"
"mms85y7kc9njajfdmpwdo","ejzho8TjEoVjdLi818KnBisQZjUm2UZp733gXAUJnHHj","buy",1117.339701198081,0.00047213345252369545,"Orca","2025-07-09T18:49:57.516Z","v6tg3iHcB3nM6vHvWWGSg4WXghFfkdsogeFNPZDYMuS2hPf3SeXJj85u5H6LxWcv2tbnYMvThrCQFiUUnbSk2LBK"
"nqskf51mnpqjsrm53vvnbh","diXcWyumLixYcXdcfJK75aETRr62k1yAzAvPcAx1zKBE","sell",8988.207216910187,0.00012099033616799041,"Serum","2025-07-09T18:49:51.278Z","7uHb4yBcqLrcGFjgJDAe9HUrPq1NYieEhmFKqgLqd2ugSXv3WXkYRNPP1SDw8pUU1pc8RWdcFSdMnAUj88YJvQF4"
"2ig6ywewfgl68122j566iw","BS7cQdjwz2wvukYxjzQcCmeguLZdUFCjxmqGmKpRBe3R","buy",9369.444043986736,0.0005687967692535796,"Orca","2025-07-09T18:49:45.852Z","KUx3fdtM51NHxg3uiH68QEDMmG11rVSU3bmqHZDNhyThVUz5VzPPFJSedhUV2p4DEZqQDpzxnF1ryBtcGePByMha"
"c4n5vz8e1ljekdeeqox626","72T2yCCBjdmvTh9mpqFny6H5y1FKvMpKNGTbmyBMURaa","buy",7398.078708693567,0.00013846397637996634,"Raydium","2025-07-09T18:49:42.663Z","kKoDL4FPcHFrEgaMaT3gRGFgYTzpNjrM7T6ojjiGmWkBAg1SihMUZKu42oPfYCWDgDTrEcyJAFEGjQDA4H3qvjA3"
"iccfm8qtagep3gc4oxtbtf","snqeUMMMQsD11A4dVt7x5WFZ6pDwRoc9reobiSnpd5Bo","sell",5113.915798051225,0.0001718211729067879,"Serum","2025-07-09T18:49:35.721Z","vVPsM3EJ7UNnRbo9ppjcZt7iogGUKfQWUEJ1JKatNJPGWujFnXuK6qzxRkFe6AjcFTv52ETG97ho24rdJF12wAvz"
"1wxsydws9t9346vbb81n0l","7VLKZprn5qhZecCmtqo2JKLPRrFrAAXMLBZQA7vygtDj","sell",1970.0030033498826,0.0008354501120932036,"Orca","2025-07-09T18:49:29.585Z","9jgXdxKqbLJH1VRGR4hiprSpxaEvoR92S5BJBeCeCDqr4mfqt1yh498siDguzQe1U8zsgK9XwKMN7kM7FkziL38y"
"rzulql2ra3r0v9upik4ydq","diXcWyumLixYcXdcfJK75aETRr62k1yAzAvPcAx1zKBE","buy",3288.6123452665106,0.000153880186768025,"Serum","2025-07-09T18:49:24.057Z","6oBsiquB54X5cVqHD9D7W78fExAyvDbt5a2RBZkJyPQGYKYgXLSoraV3apRKGKLJDBKYzLaZG7TLNgGKrAS55tyX"
"vkeiscb62sd1ibgbmhul65","BS7cQdjwz2wvukYxjzQcCmeguLZdUFCjxmqGmKpRBe3R","buy",5534.713580631156,0.0009034028965670042,"Orca","2025-07-09T18:49:21.054Z","ZvJLbTgxrptWN1DbYtaGwz5PafAWN3KjYfCpL4XH3y5a4FqZShd8Hs5ybue2uMGeDq73wQio29YfJshLpWwYNcwU"
"50kmrhuvp7goszuo5ev4i","5vyU5SEQfuRg6K7xQFbzXSHJ6PFXmnA5kbRqP9T9vbLR","sell",6334.438625692278,0.0008892887696943974,"Raydium","2025-07-09T18:49:15.803Z","aaYRSgZNUPU4R2WstskssvdtBuGWWDUMJ8zz5rsWg8La4XJEcJJMujT5GnQMmpeWvm7tn6Mo8dCZhwJTuq7xr1zx"
"3zligy5yd3lntcygszf9","sHTqDov253JFaR3Tt8GKchuJPqEyxAYDoGz11aAJMc6C","sell",7077.511844109527,0.0007903730951079486,"Raydium","2025-07-09T18:49:11.715Z","8NQJmnZdLZRL81fceK5MtheXm8aQUBdJpygwALWk6SmKkUJJEVQa5hykHKcJ37hwAZn48ss5NiDvNf3ZZWH1LW7Z"
"q4lin1ldnqgneauoo1po7","uKE3xLKJfchPNvsnv7f3gQ5n5xfF7mu7uGo29Jyh45pC","sell",9352.442740219843,0.000947017344350508,"Serum","2025-07-09T18:49:05.938Z","ekpGeU1rCnCHdDTCXZaS8HissTgNjpJgMd1hH2zR8o3krhKjo6zzKybDNQT3qGfxuXuVdaNrrH5V3yr8s19ss1XQ"
"xnglnm8mwoarb0rvpdygpo","SZ1v2JiP1Cqco6VN1tYW3iftBc4YAZa3vPMe3afF4D6v","sell",2909.0422414745353,0.0007454714261765591,"Jupiter","2025-07-09T18:49:02.399Z","Zq636bucsp51MLQaHaXA8523hzAtnSzC8ynqr7LEU5SNYDWaPaYsA3KuTxCPshbCb6dxDHZ2ENZ5BuLuqBSaM2XT"
"hyu0s7siml8a51a4ehhluq","mz86z4iwzrsCRkvdpdqCrz86hquHhhKR64eJkRYVK69z","sell",8376.34343325915,0.0005058779275957041,"Raydium","2025-07-09T18:48:52.768Z","HTk4qf78Y1o1acNVNMiXUYB1d6CSmRrBHsAqZkpF5poxYDJ3Bx9Kq6zYPnQuEhryzaPwFjmKR17FzusbQj7YuTHQ"
"j8put9lp1hqki510syxu6h","q2AotiZT9U5HoAypEB2KXAQssujj9KoBDPH7biYxGFpc","sell",2278.1712181700263,0.001038418826046927,"Orca","2025-07-09T18:48:47.027Z","ZbwZD77pEoKeAtHQQuhgMEnH27v6ooAptxj85vC6gwxFzxBRpS5FG3QoBv75JEFhTv2QSPez8fBcQm8XhLZtMuMh"
"n4v47jwxxv8qo3d4pm92cc","8RitUymSnNqg78iQ7HkQu2BCo3okccCYmnoV4opEWite","buy",3577.3572732290827,0.0010168560828912629,"Jupiter","2025-07-09T18:48:43.436Z","4YHhYbzF3G4UNsSj1w7iy7irCBZ6PeFTjpgWWC4HyGtR3KzANyxcPnaDZqhsn26U9pmGz6jFkXgZCeGNM6rJv869"
"v7s1xal9x7dwe8mg4alqr","K9QK3EdjTqk9HWwvLPNPu49Kv3RMnr5bMyE3WhrNChab","buy",5573.675666530269,0.0008774569453323888,"Raydium","2025-07-09T18:48:36.034Z","sr4E2VJGBhfFB4H7SntgHFZ16mBdEK5dnTRmDZ6MUyQkP9s6887iSfFnGQcbkZ6oDtftvc1hWxS4QfHBMGia9m92"
"zjs43457mqdnklj9nmmu4","L6dFirr4uYJ4QQdFgb8ocKcknLKeLCs7nD1mNiMTZLox","sell",7940.522708636604,0.0003688806924486955,"Serum","2025-07-09T18:48:31.909Z","SQayvYuvdKALXdfRSGiWyySvh3MCyNwxrm2RUeJcTpemqKj9qMLyFx8VWhnHQuUrNY1VHT9xKQuV31cYVeMjecDz"
"xnytqj0ikwdy5y6e68wy","11yTiEYEWUjqn77avWsPpLyA2v5pTMLb2pxtpjEmCcZQ","buy",9808.727669567694,0.001070850910692396,"Raydium","2025-07-09T18:48:27.286Z","Qn4sAL9Kso7AbVfzqj9bDs8de1FQp7mj65K1bwVKMD5wzHKH9jFfxiR6fr6yoPmNSpv5xQYC2ZckWTgrNRnkUNEY"
"rm3fteem6kfiiuf8vwq3s","BS7cQdjwz2wvukYxjzQcCmeguLZdUFCjxmqGmKpRBe3R","sell",7992.328152348234,0.0003063984361692002,"Jupiter","2025-07-09T18:48:20.330Z","mugeMZR9xgBAx9FA6WkmYiWkaJV17gYmYFpdcmj1tUJkbTHusVJR18qVxeA7epAWDVkCB7mz84RfNJJMe5Thv4em"
"y6a0t0z22fe5el8xyzypb","BS7cQdjwz2wvukYxjzQcCmeguLZdUFCjxmqGmKpRBe3R","buy",8428.38437372701,0.0003245603824760798,"Orca","2025-07-09T18:48:12.313Z","RdJdBbe36ZwgaEY7MPxxMxZxVUrSo2WBq265iLsn1F36uuZuxzuqj9xP8ZH4u2VcBdMLNJjuorWNTYuE8on3gEQm"
"xplp5fhbesk9hmb4w9t2","yUwE3zqE4sEvAtD1RxFWEsoK7UGU9aidJjkQcrih1WPH","buy",4867.917499242504,0.0008221025709704972,"Orca","2025-07-09T18:48:04.763Z","w9V1jLrcQtkNXW9a8pWgYtckH22FFDhttrZ8CcEhQUgtLnNUgpzz88sGTeda3gLCMLS29niYT6Vev8zz5op7fX3F"
"yxwucvp2fohukmcb5l3fk","YMBDZuZoqNKq773CmMhBfyddJRXWPrxjtPGYSd8mKd8q","buy",2270.093836838869,0.0008164339278261281,"Raydium","2025-07-09T18:47:58.979Z","seP5fsodQLeoATYL7CiqqNwwwpvibfcVqyx1bKmvqWHoCrwNA6e57qjxXf3NKkptmMTUAsMAJDHYB8oZG9pRFJgn"
"rpls3m34c6s5lv10f2hect","XLqrLrs1EdR88c6oJUAFBTNTF7CpFktzBDezKeKPzazJ","buy",8785.875356956485,0.0005362774354075154,"Raydium","2025-07-09T18:47:49.867Z","T9R2cyMh79xxorcz6aJ777VZH81fC8zFhosyxK2pNhdjXheJ6cQmMa1e1YLXZRkq8yYhdVoayVJnn9z8NnjtFpGN"
"uo328aanz4dcdt4if4wf6d","PAspzUVQVziC1YjTg7DZPtVScnY7XQvWmXH2hdxZPaDb","buy",8357.972934213762,0.0009218610233188864,"Orca","2025-07-09T18:47:45.685Z","CDaqJS2rXNko3V2vX9xjiNp3usoooMgHnKxZ36PwgTHAgFWD6XERGdtUBJpMZDnJJxDFcQbxkL2hUV5Pu5wH8Aov"
"9pt9cxyjsvf1gdeffgse4","Puchm6Ztoz1t6qUv18RBkAhmqCt8xWLE4yT5nVSYwD5F","sell",6671.065041498472,0.0010877981418753967,"Orca","2025-07-09T18:47:37.408Z","5r518khYfpZofxpgPdmc5JVeZcmwYkQeRzjYmGhnuGS3YskqXJUG7AhohL2fhZErqN627heLuKwtZv4hKiUnKqf2"
"3xi8trz3k3rl6m5tn2ty3p","Akpq3iGR14u2nYpGHteTkWyMQsTqzvH5pSPTP6RpvM25","buy",1160.1953453568203,0.000919097524970883,"Raydium","2025-07-09T18:47:35.829Z","A23yovoj6wMzf94eoeraQJzM41bBT5HRBvm42dLVY2jDyhsMu8Ycd5bBt4nfwdBfJ1KKWQBCoatNcUvxUismYzUb"
"bm6o0t1bvy5azwfp1lra6m","vddYkhLe1gMby8L3kSJBxgWEPyAb8XbzLYtXnQ2tT5e4","sell",1248.3461159930864,0.0006167151214235393,"Orca","2025-07-09T18:47:26.808Z","XfwYdyM2WTxXN5R9iDcALXdFyPbBDb6eSzny2abbXca7cPes3BGDfSphtxwkoH64iogZno7BpW1DP4jFLG3aEV8E"
"cickf0je2jn8ekq76074g","przFB6ghZfmMYxVxzJ8Y91B5Ctz19BUbN6LgGSVH8X78","sell",6946.336983360339,0.0006256046394832881,"Serum","2025-07-09T18:47:17.702Z","ZAB1WP568MZVbNP5h72s4ZUki4dDSHspwgLt7rNwEphpgLHm6wcCbZWp1wqXyhWDKUPecyrQuwjHv3dWtLoobJ9C"
"rjohgf1nw3sc36dzhnbhsq","isdmKN328QHNcsT4y5GF4F6fgwGZVWRSEzWnNf5j61yg","buy",594.7364516691888,0.0005361172831340075,"Serum","2025-07-09T18:47:13.521Z","33BBCwXZNuvpdgXGrSY4Nyq3cWNM94GvkvTpyJ6osNCsqdv3dihzWbDZwHRL43rvfoR4szeH6cLH3iEwtU7UDNbo"
"o2fz3wai4ydodudupogit","wM4jHhh1TEVsL8ePBFNZdCF1uSSn3VVw9kynuXJ3SLft","sell",9574.084607730774,0.0005773983952112513,"Raydium","2025-07-09T18:47:05.431Z","BSDPv4PQ2m524tzo15qSQkXCgQGn26kho8VuqWDjoTRASssgBjv6p7mE1axFJYDK8cGgnrCtTTvQWbAqXZ8xated"
"qivsgg3jztbkjz1gr4spvs","tiNBqNLBa8V5Pi6DLtpyayq4a7Kmz3NeQ2Sp2CWS7LaC","buy",2220.0630540957245,0.0007357704413607157,"Serum","2025-07-09T18:47:00.582Z","NEWsZfEmCt7tt3vMFiDQRLahz928ZuV8Htjwb3qjQKXVLtW7HP8xbq6uZb9v8hMCXezY3vkJuxTRbm9iPbBhi8Qv"
